x,beta,w_AA,w_BB,w_AB,U_hat,m_AB_hat
0.1200180197026749,6167772.8143826,0.3806926222327407,-0.2093548120037349,-0.1265616477092943,0.7939796931357858,-440134.4954625457
0.2215629339729832,7.963990956182647,-0.1808360010720517,-0.7031788945538056,-0.9990467581664676,-1.025575004303132,14582.429502649407
0.4020083102493075,855.0195121442166,-0.1392213383370131,-0.1704775113241889,-0.6837405246251682,-0.9733023592022284,10628.824829490097
0.2776513427401001,0.0159118699885863,-0.9446462012997336,-0.787364727716118,-0.7934650184082499,-2.6156051537120666,-633704.0330316047
0.379742592668694,151.3071049278553,-0.9185206941638432,-0.4882108017171924,0.7722266172795145,-0.2721486975383319,-143614.63547964944
0.4037023851904592,6688724.542372843,-0.7559591998187658,-0.6605713537097979,0.0454185024871924,-1.0027497260178164,-3735.3717249725287
0.3809523809523809,124349.60266556471,0.5740572649334905,-0.5042300533859265,0.9165180128587408,0.373364669209336,8.708414849141343
0.0547945205479452,0.3113093922784123,-0.2432024470236142,-0.1004038028927363,-0.1186008693439688,-0.2304029173970687,-311.7167667938887
0.2181069958847736,33406.97581878404,0.148963458951046,-0.0264407336589236,-0.6812069933487761,-0.3434777785821448,337.54531316752417
0.2243583705887635,21.099440658708,-0.7724143170431264,-0.1317997559825028,-0.5632841730668781,-2.0023216392053165,8222230.282082905
0.3531510107015457,570041.3719378263,-0.762559265194243,0.6542350172352065,-0.2352218638137502,-0.7338963799035625,3405.961050196467
0.2653061224489796,1.1902955680926546,0.3230039101086814,0.909470534356558,0.5601356350710534,0.9131152404856648,-39061.86275804877
0.2791866990635255,76964.56242768372,0.5094774166081386,-0.5425653919170985,0.3517325554958737,1.0914514498454917,2233336.682788819
0.0500364747758059,1942011.2185151435,0.9004737118172319,0.5605859283805787,0.5199662829453027,2.590220016705306,-7824347.723332998
0.3617021276595745,1812420.0409188224,0.7457921839611659,0.6454154714243228,0.9455746406373342,0.7835233734091591,291.8009127856081
0.3048518518518519,0.163857400306104,-0.0930913030887488,0.7104573581408535,-0.5369374654118639,-0.63187033284959,20175.66360489626
0.3617021276595745,0.6639465237754825,0.5464295709577383,-0.2371650955582498,0.3178722399602627,0.3365360500780595,192.17953050757163
0.1913805697589481,4674730.826098626,-0.4234495274769281,-0.1038690780282991,0.4314782588726666,-0.4666558370459524,-917.9870288493222
0.271484375,0.0250396420077578,0.2523682339149595,-0.6673917420316915,-0.7932337425105136,-0.6723635106504541,587.750037655011
0.2213039485766758,1011630.077087124,-0.2640479065614158,0.2421761245600446,0.5163721864709063,-0.0844884733018519,-697.367949315091
0.0474233582641571,25099.562024997587,0.3553971342243656,-0.5205175548608219,0.1328591847341607,0.9958269765491592,56240.4571128468
0.2184319662120903,791022.2192778628,0.9435893940522436,0.155709204404947,-0.6926704661070837,1.0387885479467382,-262916.2437468006
0.32421875,273412.84245349333,-0.736532871160835,-0.4045947050811249,0.3775978185786159,-0.7672943624644589,-205.83994418683764
0.3285161815591288,3862.202678133639,0.9997964806539296,0.3621911919507601,0.3138855428090685,1.7787660574449535,-23798.717698840188
0.2798833819241982,0.0594387303126963,0.4671357776754046,-0.6759575080577003,0.4999743408484089,1.185592164400001,672.1152328695235
0.1918806526492203,10165743.516859278,-0.8502553988815227,0.7736878227601174,-0.5505171302602294,-2.09321381080254,3394133.377592698
0.2445916711736073,60097.01801838204,0.5326340765526829,-0.8044757281880859,0.4407610289015513,0.6849899086336116,8784.348157461338
0.0555555555555555,1.5358955043069886,0.2183975993679447,0.1188231170972409,0.1905988215874767,0.2153088462812261,166.57342035510183
0.41796875,647.979679246524,0.1578537589759663,-0.8023402699002415,0.4671076664187403,0.0216656049200046,14.978409992810874
0.3142857142857143,372.5347851409522,-0.7216079557101087,-0.2311723552632534,0.4018267009716008,-0.4020944763776568,-31.403567457069805
0.1302344105598543,498856.63814427634,0.187284405791432,0.0807319003865691,0.8669596717978896,0.876804046474626,21024.83903051904
0.1875,3430198.6239218926,0.4927949969312284,-0.0783235089454108,0.0033571345538137,0.6304652596402202,-1233.1587114195752
0.0079719387755102,1.582491453839583,0.0394118153209914,-0.3627892280958673,0.6818219945237374,0.1484107502155324,30898.474275687706
0.2111194590533433,1215719.7731124535,-0.1639279255099963,-0.8453848742588235,-0.9653304761382244,-1.4354503268014274,33176.93023628514
0.3576323079166059,1606277.1591771045,-0.3047257145725808,0.907142317686253,0.1917159814361477,0.1957069025156213,-12256.27158631193
0.2512755102040816,118713.514967899,0.1120714988800724,-0.3235586868249276,0.6612797110206026,0.3728877499247938,3430.2618052652783
0.0023537777777777,418.0839922879634,0.6938619172118807,-0.6019554581041346,-0.7576347889922532,2.061107125926501,-1082056.3227011058
0.2700156985871271,11271872.384797243,0.4974492084581781,-0.3135101919242122,-0.4693034790360844,0.0323123660906181,-475.74309606557074
0.2062219996104293,1290495.2397524044,-0.864903235360521,0.4344729517612451,0.8553124085097141,-0.8363830331714783,-224613.542739132
0.0493827160493827,5.240469516634838,-0.5286459406691955,-0.5383232199666561,0.5763803263781213,-0.8922521693440824,-64.16472637814827
0.3823472420109912,0.0812373819932335,0.4621631258582468,0.4471354474007047,-0.5549841676088623,-0.0605956304130541,36859.57574325304
0.4201183431952662,3152785.3239835883,0.3577197236008953,-0.7622805706171978,-0.6563389572422642,-0.8261277924085889,306.9867884256238
0.1712247324613555,1913373.042994658,0.6174018889166311,-0.1834583507890839,-0.5434159117845727,0.4834662771706882,-533.4576028779476
0.2093023255813953,0.0146948736367621,-0.9768222499465928,-0.643948491191789,-0.8082593677203891,-0.906446369095618,-36240.42027391046
0.3838227146814404,8724482.156015052,-0.0362843461573956,-0.569225247372424,-0.2537556983380353,-0.4437955559415447,-81731.56940856473
0.3020448760093731,104664.84534502188,-0.092087598491382,0.7336819903852863,0.7303867841245502,0.8892498387399291,128784.86346122192
0.4285714285714285,10.705131105892075,0.8813505678282956,-0.3025438844663632,-0.8756048295609655,-0.4026427517468217,7.578886771584942
0.4159737969261778,0.0756995660114951,0.9246286322737016,0.4027330147254493,-0.2110593913776706,0.5548879568705717,-2516.1015761312337
0.3,10088.739275766196,0.1025331984261284,-0.4906565678531767,0.2617061392526985,0.0158321982770194,1.9023581738690136
0.1088907785336356,1109169.9851672011,-0.0794423999962392,0.7197328787980601,0.3189382662174527,0.0220362764234971,-10821256.527539734
0.284310549616672,2405718.115246837,-0.6509558218293552,0.8169079252499136,0.9245705870107072,-0.0145285937059982,-159.04146317212556
0.0729797080811676,1400.7349146998731,-0.2988458969139511,0.6031100667410654,-0.6090648219580366,-0.6809914904973425,2512.410437713032
0.1333648834019204,47505.986423791,0.3365682561383605,-0.1172465626399958,0.7528327979789258,1.272976004011383,1442846.9354331754
0.383056640625,454358.1732613813,0.6947360091032788,-0.038976102974596,-0.4082557881271447,-0.111053693813873,619.6098796400812
0.0810185185185185,1005.0093034876944,-0.3430586123167629,0.9408905474496244,0.8222825755102787,-0.3847021968811887,-951.7152406948792
0.3944069191261574,0.0196046539593316,0.3080846685031284,-0.2756692049455549,0.7278061466423349,1.2535361592685434,1558531.2034105265
0.4369104763183511,425.1944422244216,0.8869320208284088,0.1844428353004927,-0.5296619241685112,-0.2094870398194791,5859.644455207347
0.4205829903978052,7723755.434727319,-0.5670275508502367,-0.0787773565489402,0.3175104366663919,-0.1917109683076406,-218228.2914120147
0.2340809381278445,0.964096517728528,-0.161751248125866,-0.2961386224845519,-0.4513950210222119,-0.8195781718811492,718853.203092022
0.25,0.771156853727073,-0.5560917070602029,-0.8924845176088083,-0.0472433580631967,-0.3473121806360313,-7.262156525783904
0.0841712327040186,1844.768524449291,-0.9363578517596998,-0.3733746216875666,-0.3137242430286437,-2.5095388676135464,-5543477.736677147
0.1243543388429752,6.467055382087669,-0.6582447459780683,0.0557946275621443,-0.4892819829523045,-1.2243360946311117,50410.905519265565
0.109640831758034,0.5199706438340348,-0.560446797254393,0.417872284542703,0.079795141472041,-0.8468219576192824,-2959.0637681769776
0.3082280946328263,10.51306370421689,-0.6020719665383305,0.1490135500831129,-0.8268789576184492,-1.883374510020359,612089.629541823
0.3333333333333333,27690.708133039607,0.3235191262250931,0.4794439695694694,0.4735605509061729,0.399520408342849,28.047396490780475
0.1866666666666666,6196172.258880153,-0.9949049280228636,-0.1999826567534361,-0.5056608567003216,-0.8290085526431585,-668.1974329023791
0.211447892766574,8524.20415832744,-0.5949953844484306,-0.1348626740938567,0.6875221050253781,-0.5388301265104686,-4238.730644753538
0.4829126917039005,6.015516141235584,-0.274670665200718,-0.0885951271829661,-0.0986325026222014,-0.290865659673272,-29015.39136535736
0.4516765285996055,0.0135486461772799,0.6240511748295194,-0.6280073756587286,0.0509593599463042,0.1696658453207551,4872.630790068324
0.0329670329670329,67.15616257058369,0.5971399823912795,0.817535936444499,0.6917048269732651,0.6033791492884945,-3473.590273384531
0.05972,270.2065403522353,0.8229175141159537,-0.7996951334651656,-0.4713588598620857,2.013403717371712,-521095.01723452384
0.2941176470588235,43.07291480563735,-0.1883015919179893,0.2349516767618307,0.9273396402637216,0.202184753456696,3.872676562464549
0.1993627674101047,0.6856361760925674,0.0675928790550075,0.2304921488651343,-0.3487703831850475,-0.1891344880298144,835.3111768921558
0.04261652757989,6331.825297771006,-0.7710650265403172,0.5933977926395473,-0.7117759860579322,-2.294111017149376,144741.480336514
0.03140625,0.1070068433633759,-0.8555151151674167,-0.7475012609593457,-0.8971476512936345,-1.715885426193461,114805.77275505642
0.2788421491045397,40092.0952072928,0.6008621486948442,-0.061675785294823,0.496992444316769,0.9631937464980128,40675.94765978197
0.3868410622275069,348.21005015395747,-0.9667913988402196,0.2005554322122613,0.8392098563091313,0.1053079250026262,56733.65845984402
0.3764259566502528,561203.7205487111,0.5914713256611226,0.4407961253630104,0.9028111348973482,2.146887527712394,1669874.4575331083
0.3928571428571428,0.0175647108368902,0.0349396088204245,0.419542268403958,0.2850896173080404,0.2159256652454008,310.3220812388599
0.2687268518518518,4577299.80034418,0.2291532083367899,-0.8382307361023009,-0.2608603488592351,-0.1217629932079856,-602142.5794458414
0.2387914029752609,280.43100481827014,-0.1971238102734036,0.6385086409378633,0.9416101563786357,0.6691983150377304,90352.99900354964
0.3888888888888889,1.5212169299483465,0.2070472647901864,0.3524535459948839,0.918393316873078,0.5799876219571609,32.280887907671605
0.404928,0.0499490928566879,0.5465516956776275,0.0462989316724209,-0.9844985545347784,-0.8300759597562759,10126.26054454991
0.100907029478458,2415585.4878954724,-0.5532644109011555,-0.5566156987146731,0.6007659270419352,-0.8608313476694519,-1312.9630857333889
0.047052460789616,762.0235502066774,0.9478824999307904,-0.3734374882549056,0.5667079307090652,1.8104849033927903,11971.340421884648
0.0773391022174148,0.0332538655103414,-0.3944250629345021,0.8366759855433927,-0.535852479336153,-0.814549222651892,7957.705636718408
0.4545454545454545,4447.524681074049,-0.0777504793523791,0.8030556578158716,-0.7578394649974385,-0.8921124462929938,867.6149752575509
0.2962962962962963,2.861555704244963,-0.8630184948949349,0.5279742784787338,0.961267232760775,-0.1031157614120274,-2.067040310774579
0.2660123966942149,252609.19032958744,0.2480139851641238,-0.0124160403371589,0.6456451112853197,0.6006717614559458,2202.427889164046
0.1219512195121951,96648.50958400517,-0.5167656139873631,0.2388614344575965,-0.2105500544831446,-0.4403315527690889,246.22177123288
0.2853798126951092,177326.2529032349,-0.0326952904262174,0.5906899242084851,-0.7319959955768904,-0.699530032207532,2660.0411923313645
0.4001487937081517,0.1247770859717643,0.2448782424064228,-0.524351347613252,-0.7019603375146732,-0.6710347736327049,11229.7638386224
0.04,7.959317770973949,0.322275655875782,-0.8948256596601918,-0.6339983894065477,0.2457737322531956,-16.883396153022325
0.1263362487852283,0.6926532398568405,-0.5549827032090366,0.2636798717581246,-0.1893315769698234,-1.3835427180064173,2346661.626324558
0.323670507195867,98913.5046093048,-0.5099008592219882,0.5595201246967618,0.188204231738186,-0.3333185567491941,-49749.59422028069
0.4135437212360289,43156.79352523747,-0.403436759323978,-0.0736187992592438,0.1327112500867253,-0.306402055402603,-5019.989474071748
0.4462809917355372,20.27927695266148,0.5413513633399225,0.1704121459376748,0.1067938505514218,0.4081645862858464,-790.0826979148159
0.33,2.27948435838364,-0.906813658294492,-0.847724938176599,-0.4191220521460146,-1.4136863949213412,-1230.3903035948128
0.4593116078136739,0.6562571589389036,0.4706480930088315,0.8596886359582385,-0.9286645219235744,-0.7048666570423489,37673.52891409036
0.4722222222222222,0.0848032872037478,-0.6312450191293804,-0.5892963397780577,-0.5415742198236682,-1.1515993977771848,-585.6882100702113
0.2286419753086419,5.179199895180371,-0.49697859835736,0.7945016383181565,-0.2501078291056251,-0.7154469249775623,3631.2056626723934
0.44140625,189054.1793653432,-0.7176691073900261,-0.7276889348077336,-0.1945469227153475,-1.1268255821836834,-8736.513866328116
0.3435923880916146,644.9955318185608,0.8131636941168634,-0.8309500160310379,0.0424537035496934,0.8132772444658024,1259287.9764058292
0.1599651618522282,0.031849791113274,0.4845199632525423,-0.8396005739295047,-0.199963716172429,0.533330706374498,-163827.43240104732
0.1717324971762841,2753.125796817432,0.3036631805267606,0.7054989307833011,0.1498752506551179,0.7941753176738672,-132810.2528651753
0.3661971830985915,6.029535954779868,0.1666104433015063,-0.3769426078279352,-0.8990048303311471,-1.006045518466424,6388.464403666882
0.1231111111111111,452.6930052087602,-0.91432644538233,-0.1064372412798777,0.9576095930580542,-1.7249122171082174,-31723.744504632723
0.175438596491228,0.2376133084004549,-0.9411683121658628,0.6970230321131743,0.1562111730673527,-0.5788866812112063,-116.22226297512898
0.0636525877453896,0.0608550549140517,-0.8898294667995159,-0.5351394269377239,0.6876726658711836,-1.4062737565497665,-1687.1047243276807
0.2453703703703703,2.287801271247704,-0.7121528446153957,0.2578120317930981,-0.256515198048761,-1.455691119064463,10666.520620504209
0.2558139534883721,5582.029530933341,-0.3161901958230786,-0.5359584930602581,0.6240577824708378,-0.1516045767190039,-12.06094288561735
0.4218496484586262,492328.5913943557,-0.2456207157108432,-0.3346881678962317,-0.3722528814688468,-0.6711562226505178,15108.709412253666
0.1666666666666666,12.859093188073505,-0.6474298734103481,-0.8388427693606622,0.256397572016418,-0.4571967225246952,-7.553729826021112
0.3180165289256198,18.056630727159764,0.1750067483022719,-0.9004248712626042,0.9249993426967148,0.3460547638503993,813.1884934630881
0.1428571428571428,31487.08976814322,0.1272095828670545,-0.1119501803564688,-0.0357755690606715,0.0815285727030585,-89.89360351036048
0.0743801652892562,0.0634480409909896,0.9724525170742412,0.69783713041471,0.6410058881875729,1.8498039407018727,-1143.1103350282533
0.365,0.0894829845959333,0.0481206944997067,0.8316240544805791,-0.233779271654914,0.041139959957529,-218.86038258647991
0.4117647058823529,1.4750714610723048,0.4135375348678369,-0.5507420335346183,-0.0528158898042503,0.0245769806344835,51.888853669152944
0.4105263157894737,1.040930943205889,0.2135531187860653,-0.0552542673520324,-0.310131302228438,-0.0953315656934951,23.52980431916804
0.4417850000628875,6903181.564795449,-0.5492036486905463,0.537504215294802,-0.4035046799551764,-0.796049610675075,1273294.616224057
0.3698630136986301,3773.301330730775,-0.4264696696137033,-0.7856899057826443,0.3799701198609391,-0.299146691919279,-21.57941134443752
0.4844444444444444,1.2067869791134087,0.0731131855685602,0.7581426966089977,-0.1720839984246871,0.2484467526553388,-1424.665415382745
0.3513513513513513,9159677.416153982,-0.2427571634168841,0.8887922021953367,-0.0394078590925743,-0.0508695136513315,5.620429366574534
0.1724137931034483,1996.0087217179905,-0.1337231473050513,0.0141970598096883,-0.037787286494527,-0.1044117988252587,-132.86106453481335
0.3966666666666666,4.487143591141328,-0.6446582680845476,-0.1745092833839676,0.7908508308885556,-0.2513923564608657,-187.7126733073337
0.3492,8672.970574900959,0.4766355662972006,0.2906645511371883,-0.7330658383224071,-0.4497601600539329,4028.262695498648
0.3397288234436507,0.3906160344482887,-0.1738057767114931,0.3262964426688641,-0.6289873096295098,-0.9609733823056572,1168287.5864725662
0.3205128205128205,0.0706834124121951,0.0114007013835588,-0.5854202086684388,-0.001524909214289,-0.0659117988324883,-17.378268422737477
0.2474489795918367,1.1592148955819512,-0.7074026675881333,0.446349293657039,0.1120096393539737,-0.6694403721294345,-2160.4905288084683
0.050632911392405,159291.85924502523,-0.370544083010567,-0.0161689243362084,0.6292099966193712,-0.3004607410298655,-28.42785050939362
0.400887573964497,168523.79256985316,-0.512684811821037,0.1040104381980984,0.4386684095926245,-0.1717885754856454,-179.7778417115336
0.0677083333333333,1478.884596423678,0.6124315629124193,0.847711994235328,0.1619192345196909,1.1068452677286484,-4486.3211465020895
0.0905349794238683,898447.7898073887,0.269970292326777,0.3807004625618946,0.8451927191396238,1.017077113046012,1424.6393582849803
0.2222222222222222,0.3883356604292446,-0.2600407671620452,0.8165808523437785,-0.4608501333822217,-0.2885451685541573,17.53942252961327
0.0833333333333333,1.336974862931097,-0.4190621694177585,0.922723556017396,-0.8033873312484114,-0.9635034742957844,32.28871275643627
0.22161865234375,872518.2848302422,-0.9936426452749638,-0.3180075132080808,-0.4945434009963387,-2.3703358916619406,-481571.3453329247
0.245684320739136,84467.4154957015,-0.0611849291153789,0.5248724970451906,0.6159896591696343,0.674397622422368,801478.1395028409
0.2255251684502576,0.064436167051345,0.9217876222567796,0.039170386998786,-0.5289616608594523,0.737217100307473,-5526.378075021795
0.0224719101123595,521029.1986116019,-0.0781597116974013,-0.7872591543643441,-0.7454730244137122,-0.1081513212576849,30.474688627146858
0.1770833333333333,2325298.114353928,0.8433438845950727,-0.8483496061594966,-0.7025102777066168,0.3177451391876907,-42.79920394469159
0.204032,85.9457595347871,0.5616650664206999,0.2331517815711594,0.9997884087839491,1.903995190027871,49384.84292621783
0.3206521739130434,1.4898272918459257,0.0458003349062206,0.1643837546869888,0.6576721418821982,0.9677475054234675,170466.5445093095
0.375,28.91905541462128,-0.7375368684894701,-0.5262336831135961,0.3316987140056295,-0.4312970725846572,-42.28611229033383
0.2580671614252326,0.0296622036015507,-0.0287385947283547,0.2112625213058576,-0.1107306500783567,-0.1326340474849354,16014.99838841596
0.25,6.01257198587731,0.5092923660494166,-0.7506643679826801,0.4659000957541823,0.3460075200515046,4.387688341504666
0.351063829787234,7201269.54014378,0.4831331097025841,0.2307704668049641,0.2288733797602609,0.3197096526398853,-231.5626028087287
0.3155818540433925,1104650.6006150215,-0.9651765130913824,0.6157080799437433,-0.5704759608922061,-1.3502314738455723,5187.144255429404
0.2,1626780.493770773,0.3104584203528744,0.1457375344560179,0.3469993364794839,0.3250747868035182,11.335948565511886
0.3745267712276906,576759.8550564772,-0.7100788076449522,0.828746688553559,-0.6214884837395329,-1.0837508134839162,11772.75194936722
0.4742857142857143,58.253157530082575,0.8063506711662296,-0.1420389922881557,0.4849265033901087,0.8080907735057304,6475.052774902553
0.3105416181757829,0.1225024614253135,0.2185838253289238,-0.6036912500538283,-0.7527377070290509,-0.82903855144866,370054.2934951902
0.2777777777777778,165401.938281757,0.4083938689899531,-0.0317949626320688,0.7024408442698769,0.3816727110759131,52.892679864237145
0.1756198347107438,349201.1303692603,0.5054510608458287,-0.4465067140250511,0.1690326441171745,0.7253671314220649,2510.747871844914
0.4285714285714285,124429.0782407091,0.5617053503172016,-0.7224446659159727,0.7894141961257961,0.2114518461181895,17.0045394820417
0.4108996539792388,0.0116722215648406,0.8280159605760762,0.6464980958587945,0.0340878388856684,0.8379320385113398,-1375.4052232758584
0.0571428571428571,2852.34335044495,-0.0542276439295681,0.1035434807272697,-0.3451032331175327,-0.0874705684081926,16.43690153104729
0.1,0.6887283684954807,0.246141524225997,0.2427529553310985,0.970374497310862,0.3909881188429699,5.047445846776305
0.1111111111111111,0.2463928741333021,-0.8688156970044567,0.7552171480888368,0.441519134768817,-0.5828438595806984,-40.72498821244744
0.3867748710210608,181.9712560421489,0.2447407182287568,0.5230837788658986,0.2289680969110341,0.8361070363174505,-2099200.197759896
0.2166666666666666,0.3789074239680883,-0.1830786628296614,-0.8053000586589014,0.1079804573625131,-0.117590187780175,-11.18873408401705
0.3238775510204081,5009036.615512432,-0.699720481576871,-0.5650828103700207,0.3566158803678281,-0.7831479610418632,-3878.710617567686
0.1433470507544581,118.1874165063088,-0.9959776959236069,0.3316859489218586,-0.3967690662852032,-1.645328227434365,74217.40682403394
0.2973882390642525,69102.59693736848,-0.7999487080321488,-0.1181697976462472,-0.7876282771652905,-1.5202302434479806,28872.358182452725
0.246742587462809,1433.0709728540285,-0.6902434520226994,0.6574261005145108,0.6858929267224971,-0.3811651512405394,-100509.5879844632
0.4285714285714285,5.699283398929902,-0.7665944097250212,-0.8447653907613568,-0.6125875694040783,-0.7230371048279542,-153.12603051371224
0.2916666666666667,0.4225853996048422,0.9488588336907764,-0.3646888028421713,-0.4031011452093023,0.2339203740267446,-7.261865223273985
0.2240345897097561,10.044140143546478,0.4938292179105832,-0.860016515834189,-0.0318910356994064,0.7284376079765453,989435.3853934868
0.3137166138524219,5314311.54849109,-0.8218590834485253,-0.0879366208223793,-0.9923239471714628,-1.7527697818576982,7202.265117098587
0.256198347107438,9.466911027554188,-0.3916844641369343,-0.9637772110691312,0.3126320456618541,-0.6601500504596566,-724.8119954006663
0.3619555555555555,10.877712177792452,-0.5275834538240076,0.5546617728606178,-0.4077051260184807,-0.7675404389813022,10248.550306636076
0.0,2.388474965124259,-0.1644263882766792,0.1206757306688401,-0.0893343554665946,-0.1644263882766792,24.374260408304416
0.4198214835333949,42.8118651525843,0.4340506191096831,-0.9916839487250124,0.8504286222657622,0.3345526382409124,962.847081015617
0.4246575342465753,4471.554312193241,0.1988649914682443,-0.8061593993986957,0.8502350166378385,0.0585486941454544,3.901594790567307
0.2813223379629629,601070.3436996237,0.5434865177293864,-0.4403234902394155,-0.190394068425062,0.4534986247568703,-25904.94783013014
0.4934601664684899,114.1730865978554,-0.8575667261426676,0.1424986789273246,-0.8981053799884784,-1.4977871600761508,2328.8523118998646
0.2142857142857142,21198.65787217713,-0.3252582926902572,0.438549992550709,-0.1029376103613211,-0.4459643064399829,545.7071411142313
0.12,1.177340103740642,0.8806309606096578,-0.2627879013602474,-0.0234643859083452,1.3322186837217396,-95.72796021657273
0.0408355383675961,12103.76191307098,-0.3407035497600605,-0.8615686432379372,0.9358347884652722,-0.8037411823999447,-20552.866565011707
0.0402896426771541,32873.68394794674,0.1286403510102003,0.7352425534569218,-0.8716843058182513,0.1560096807345063,-116118.89150826632
0.0217391304347826,4191.402736234242,-0.2889076943878228,-0.8015497673206182,-0.7465484285073538,-0.3088051176104111,69.06916454225478
0.4259259259259259,5.265718401042182,-0.1083999710931831,0.9301016805124436,-0.9838070878322368,-0.6206969722315594,24.27230382042624
0.1962215743440233,311527.30184224545,0.4257069254094403,-0.132218154762451,-0.1892898779367977,0.5984667496532332,-76356.2410346947
0.0086514412235023,4.190505961033968,-0.862571719277176,0.5107082257717781,0.4804971827699968,-2.519404115628099,-93602.20450388252
0.0219907407407407,265.61391110757336,-0.7156560757895991,0.1192261423833065,0.1803073499644298,-1.3590801752559647,-14720.477583547268
0.1230449826989619,111.0976932877254,0.1473145780500067,0.5742769919962951,-0.428724144259061,0.0352426779622133,-322.00409201367154
0.25,2.24320950922363,-0.3220059521608753,-0.9071459948742266,-0.5239882550023671,-0.4347291630730411,-301.9656077247426
0.2769899963060964,10236.475819668742,0.3254889867682096,0.5548700478708393,0.8657101922127566,1.6729471929458724,521506.3545569421
0.3,2557.4038268521804,0.1843439415579815,0.368117165881572,-0.7773326839586545,-0.2872916634107594,2.954158261843812
0.3513513513513513,369054.1487539857,-0.4190019381990713,-0.6925634080656657,-0.3594916534912198,-0.4613315098428825,-84.33471772746361
